client_id,sample_count,label_entropy,group_entropy,label_distribution,group_distribution,joint_distribution,seed,partition,source_file,evidence_type
6,1741,0.8906982989194863,0.7363907886248507,"{""0"": 1205, ""1"": 536}","{""Female"": 361, ""Male"": 1380}","{""0|Male"": 1205, ""1|Female"": 361, ""1|Male"": 175}",6003,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6003/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
7,3138,0.8846152316374702,0.5653034777689898,"{""0"": 950, ""1"": 2188}","{""Female"": 417, ""Male"": 2721}","{""0|Female"": 127, ""0|Male"": 823, ""1|Female"": 290, ""1|Male"": 1898}",6003,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6003/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
8,1528,0.6208659367308106,0.3308646753027487,"{""0"": 1292, ""1"": 236}","{""Female"": 93, ""Male"": 1435}","{""0|Female"": 93, ""0|Male"": 1199, ""1|Male"": 236}",6003,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6003/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
9,121,0.1214804783188483,0.7944901065643071,"{""0"": 119, ""1"": 2}","{""Female"": 92, ""Male"": 29}","{""0|Female"": 90, ""0|Male"": 29, ""1|Female"": 2}",6003,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6003/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
0,4976,0.2848583356610742,0.7631942762268481,"{""0"": 4729, ""1"": 247}","{""Female"": 1103, ""Male"": 3873}","{""0|Female"": 1065, ""0|Male"": 3664, ""1|Female"": 38, ""1|Male"": 209}",6003,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6003/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
1,1733,0.7269770236013272,0.7873573856274984,"{""0"": 1382, ""1"": 351}","{""Female"": 408, ""Male"": 1325}","{""0|Female"": 357, ""0|Male"": 1025, ""1|Female"": 51, ""1|Male"": 300}",6003,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6003/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
2,1972,0.9422952516078836,0.9922666387194964,"{""0"": 709, ""1"": 1263}","{""Female"": 884, ""Male"": 1088}","{""0|Female"": 490, ""0|Male"": 219, ""1|Female"": 394, ""1|Male"": 869}",6003,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6003/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
3,2685,0.8198695459353225,0.8943094563202314,"{""0"": 1999, ""1"": 686}","{""Female"": 835, ""Male"": 1850}","{""0|Female"": 790, ""0|Male"": 1209, ""1|Female"": 45, ""1|Male"": 641}",6003,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6003/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
4,1116,0.7459802158077363,0.8371633619689057,"{""0"": 879, ""1"": 237}","{""Female"": 818, ""Male"": 298}","{""0|Female"": 733, ""0|Male"": 146, ""1|Female"": 85, ""1|Male"": 152}",6003,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6003/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
5,2928,0.594942450942849,0.2829047929798921,"{""0"": 2506, ""1"": 422}","{""Female"": 144, ""Male"": 2784}","{""0|Female"": 40, ""0|Male"": 2466, ""1|Female"": 104, ""1|Male"": 318}",6003,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6003/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
6,985,0.1431472093409471,0.7926686742623099,"{""0"": 965, ""1"": 20}","{""Female"": 750, ""Male"": 235}","{""0|Female"": 743, ""0|Male"": 222, ""1|Female"": 7, ""1|Male"": 13}",6003,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6003/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
7,2973,0.996700271765158,0.6174059376215225,"{""0"": 1386, ""1"": 1587}","{""Female"": 455, ""Male"": 2518}","{""0|Female"": 389, ""0|Male"": 997, ""1|Female"": 66, ""1|Male"": 1521}",6003,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6003/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
8,3940,0.6832868421598569,0.9972769461693304,"{""0"": 3225, ""1"": 715}","{""Female"": 2091, ""Male"": 1849}","{""0|Female"": 2068, ""0|Male"": 1157, ""1|Female"": 23, ""1|Male"": 692}",6003,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6003/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
9,2329,0.9480895281428826,0.9381599507678616,"{""0"": 1475, ""1"": 854}","{""Female"": 826, ""Male"": 1503}","{""0|Female"": 694, ""0|Male"": 781, ""1|Female"": 132, ""1|Male"": 722}",6003,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6003/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
0,2564,0.81065937895046,0.9168591336832322,"{""0"": 1924, ""1"": 640}","{""Female"": 851, ""Male"": 1713}","{""0|Female"": 758, ""0|Male"": 1166, ""1|Female"": 93, ""1|Male"": 547}",6004,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6004/clients_10/iid/entropy_by_client.csv,measured
1,2564,0.8413078911644716,0.9016119081818514,"{""0"": 1872, ""1"": 692}","{""Female"": 814, ""Male"": 1750}","{""0|Female"": 724, ""0|Male"": 1148, ""1|Female"": 90, ""1|Male"": 602}",6004,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6004/clients_10/iid/entropy_by_client.csv,measured
2,2564,0.797393159150842,0.911657964511513,"{""0"": 1945, ""1"": 619}","{""Female"": 838, ""Male"": 1726}","{""0|Female"": 738, ""0|Male"": 1207, ""1|Female"": 100, ""1|Male"": 519}",6004,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6004/clients_10/iid/entropy_by_client.csv,measured
3,2564,0.8081726683768473,0.913678290555806,"{""0"": 1928, ""1"": 636}","{""Female"": 843, ""Male"": 1721}","{""0|Female"": 744, ""0|Male"": 1184, ""1|Female"": 99, ""1|Male"": 537}",6004,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6004/clients_10/iid/entropy_by_client.csv,measured
4,2564,0.8069222587215535,0.9037526441935162,"{""0"": 1930, ""1"": 634}","{""Female"": 819, ""Male"": 1745}","{""0|Female"": 722, ""0|Male"": 1208, ""1|Female"": 97, ""1|Male"": 537}",6004,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6004/clients_10/iid/entropy_by_client.csv,measured
5,2564,0.7967483480661098,0.9184257843953948,"{""0"": 1946, ""1"": 618}","{""Female"": 855, ""Male"": 1709}","{""0|Female"": 761, ""0|Male"": 1185, ""1|Female"": 94, ""1|Male"": 524}",6004,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6004/clients_10/iid/entropy_by_client.csv,measured
6,2564,0.8018733578612346,0.9192031833961352,"{""0"": 1938, ""1"": 626}","{""Female"": 857, ""Male"": 1707}","{""0|Female"": 752, ""0|Male"": 1186, ""1|Female"": 105, ""1|Male"": 521}",6004,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6004/clients_10/iid/entropy_by_client.csv,measured
7,2563,0.8157308269026471,0.9043135579324146,"{""0"": 1915, ""1"": 648}","{""Female"": 820, ""Male"": 1743}","{""0|Female"": 719, ""0|Male"": 1196, ""1|Female"": 101, ""1|Male"": 547}",6004,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6004/clients_10/iid/entropy_by_client.csv,measured
8,2563,0.8101941275293106,0.8855878307651859,"{""0"": 1924, ""1"": 639}","{""Female"": 778, ""Male"": 1785}","{""0|Female"": 696, ""0|Male"": 1228, ""1|Female"": 82, ""1|Male"": 557}",6004,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6004/clients_10/iid/entropy_by_client.csv,measured
9,2563,0.8045623753796367,0.912196728863713,"{""0"": 1933, ""1"": 630}","{""Female"": 839, ""Male"": 1724}","{""0|Female"": 755, ""0|Male"": 1178, ""1|Female"": 84, ""1|Male"": 546}",6004,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6004/clients_10/iid/entropy_by_client.csv,measured
0,3698,0.1083062588017159,0.6403049197893083,"{""0"": 3645, ""1"": 53}","{""Female"": 601, ""Male"": 3097}","{""0|Female"": 548, ""0|Male"": 3097, ""1|Female"": 53}",6004,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6004/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
1,179,0.896434996303629,0.9809826349521634,"{""0"": 123, ""1"": 56}","{""Female"": 75, ""Male"": 104}","{""0|Female"": 63, ""0|Male"": 60, ""1|Female"": 12, ""1|Male"": 44}",6004,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6004/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
2,1446,0.4126195124820213,0.4150119299953951,"{""0"": 120, ""1"": 1326}","{""Female"": 121, ""Male"": 1325}","{""0|Female"": 119, ""0|Male"": 1, ""1|Female"": 2, ""1|Male"": 1324}",6004,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6004/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
3,9497,0.6035998300907657,0.976733754791767,"{""0"": 8096, ""1"": 1401}","{""Female"": 3898, ""Male"": 5599}","{""0|Female"": 3898, ""0|Male"": 4198, ""1|Male"": 1401}",6004,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6004/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
4,1620,0.5197027865043055,0.9255257797572608,"{""0"": 189, ""1"": 1431}","{""Female"": 552, ""Male"": 1068}","{""0|Female"": 1, ""0|Male"": 188, ""1|Female"": 551, ""1|Male"": 880}",6004,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6004/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
5,1877,0.8439079412051409,0.9623399669482378,"{""0"": 1367, ""1"": 510}","{""Female"": 1152, ""Male"": 725}","{""0|Female"": 1128, ""0|Male"": 239, ""1|Female"": 24, ""1|Male"": 486}",6004,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6004/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
6,926,0.8594223694188,0.9300515103136228,"{""0"": 664, ""1"": 262}","{""Female"": 606, ""Male"": 320}","{""0|Female"": 482, ""0|Male"": 182, ""1|Female"": 124, ""1|Male"": 138}",6004,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6004/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
7,723,0.3086004516985227,0.1378531961051657,"{""0"": 683, ""1"": 40}","{""Female"": 709, ""Male"": 14}","{""0|Female"": 683, ""1|Female"": 26, ""1|Male"": 14}",6004,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6004/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
8,3224,0.2605389675700787,0.5479024746796426,"{""0"": 3082, ""1"": 142}","{""Female"": 408, ""Male"": 2816}","{""0|Female"": 266, ""0|Male"": 2816, ""1|Female"": 142}",6004,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6004/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
9,2447,0.9981168467395192,0.3967416943955529,"{""0"": 1286, ""1"": 1161}","{""Female"": 192, ""Male"": 2255}","{""0|Female"": 181, ""0|Male"": 1105, ""1|Female"": 11, ""1|Male"": 1150}",6004,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6004/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
0,3234,0.4154193823403348,0.7829268779693069,"{""0"": 2963, ""1"": 271}","{""Female"": 753, ""Male"": 2481}","{""0|Female"": 572, ""0|Male"": 2391, ""1|Female"": 181, ""1|Male"": 90}",6004,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6004/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
1,1364,0.6232520213783205,0.91483646233008,"{""0"": 1152, ""1"": 212}","{""Female"": 914, ""Male"": 450}","{""0|Female"": 820, ""0|Male"": 332, ""1|Female"": 94, ""1|Male"": 118}",6004,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6004/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
2,1347,0.515023252605285,0.7198445249647136,"{""0"": 1192, ""1"": 155}","{""Female"": 268, ""Male"": 1079}","{""0|Female"": 215, ""0|Male"": 977, ""1|Female"": 53, ""1|Male"": 102}",6004,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6004/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
3,1214,0.7862191167751761,0.9607192635828264,"{""0"": 929, ""1"": 285}","{""Female"": 466, ""Male"": 748}","{""0|Female"": 426, ""0|Male"": 503, ""1|Female"": 40, ""1|Male"": 245}",6004,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6004/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
4,1071,0.9606499213371744,0.9999993711230678,"{""0"": 660, ""1"": 411}","{""Female"": 535, ""Male"": 536}","{""0|Female"": 510, ""0|Male"": 150, ""1|Female"": 25, ""1|Male"": 386}",6004,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6004/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
5,3049,0.5480362816265589,0.8327536843135449,"{""0"": 2663, ""1"": 386}","{""Female"": 805, ""Male"": 2244}","{""0|Female"": 600, ""0|Male"": 2063, ""1|Female"": 205, ""1|Male"": 181}",6004,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6004/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
6,6543,0.9935759856719976,0.3104797691640404,"{""0"": 2963, ""1"": 3580}","{""Female"": 365, ""Male"": 6178}","{""0|Female"": 318, ""0|Male"": 2645, ""1|Female"": 47, ""1|Male"": 3533}",6004,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6004/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
7,4215,0.3103510107622562,0.999345028265512,"{""0"": 3980, ""1"": 235}","{""Female"": 2171, ""Male"": 2044}","{""0|Female"": 2086, ""0|Male"": 1894, ""1|Female"": 85, ""1|Male"": 150}",6004,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6004/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
8,1373,0.972958920711386,0.6400630730103736,"{""0"": 819, ""1"": 554}","{""Female"": 223, ""Male"": 1150}","{""0|Female"": 53, ""0|Male"": 766, ""1|Female"": 170, ""1|Male"": 384}",6004,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6004/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
9,2227,0.5617204363872826,0.6918583091034741,"{""0"": 1934, ""1"": 293}","{""Female"": 1814, ""Male"": 413}","{""0|Female"": 1769, ""0|Male"": 165, ""1|Female"": 45, ""1|Male"": 248}",6004,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6004/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
0,2564,0.8081726683768473,0.8941435111534084,"{""0"": 1928, ""1"": 636}","{""Female"": 797, ""Male"": 1767}","{""0|Female"": 695, ""0|Male"": 1233, ""1|Female"": 102, ""1|Male"": 534}",6005,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6005/clients_10/iid/entropy_by_client.csv,measured
1,2564,0.797393159150842,0.9087875978470054,"{""0"": 1945, ""1"": 619}","{""Female"": 831, ""Male"": 1733}","{""0|Female"": 740, ""0|Male"": 1205, ""1|Female"": 91, ""1|Male"": 528}",6005,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6005/clients_10/iid/entropy_by_client.csv,measured
2,2564,0.8137414145402377,0.9054470584722648,"{""0"": 1919, ""1"": 645}","{""Female"": 823, ""Male"": 1741}","{""0|Female"": 737, ""0|Male"": 1182, ""1|Female"": 86, ""1|Male"": 559}",6005,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6005/clients_10/iid/entropy_by_client.csv,measured
3,2564,0.8143543201144313,0.8994458527272914,"{""0"": 1918, ""1"": 646}","{""Female"": 809, ""Male"": 1755}","{""0|Female"": 715, ""0|Male"": 1203, ""1|Female"": 94, ""1|Male"": 552}",6005,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6005/clients_10/iid/entropy_by_client.csv,measured
4,2564,0.8149660613117999,0.9203618869027642,"{""0"": 1917, ""1"": 647}","{""Female"": 860, ""Male"": 1704}","{""0|Female"": 759, ""0|Male"": 1158, ""1|Female"": 101, ""1|Male"": 546}",6005,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6005/clients_10/iid/entropy_by_client.csv,measured
5,2564,0.8131273433916861,0.899009595944974,"{""0"": 1920, ""1"": 644}","{""Female"": 808, ""Male"": 1756}","{""0|Female"": 728, ""0|Male"": 1192, ""1|Female"": 80, ""1|Male"": 564}",6005,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6005/clients_10/iid/entropy_by_client.csv,measured
6,2564,0.7967483480661098,0.9249082491599132,"{""0"": 1946, ""1"": 618}","{""Female"": 872, ""Male"": 1692}","{""0|Female"": 781, ""0|Male"": 1165, ""1|Female"": 91, ""1|Male"": 527}",6005,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6005/clients_10/iid/entropy_by_client.csv,measured
7,2563,0.8193695883286969,0.9117908390840868,"{""0"": 1909, ""1"": 654}","{""Female"": 838, ""Male"": 1725}","{""0|Female"": 751, ""0|Male"": 1158, ""1|Female"": 87, ""1|Male"": 567}",6005,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6005/clients_10/iid/entropy_by_client.csv,measured
8,2563,0.809573087623994,0.9113839512792816,"{""0"": 1925, ""1"": 638}","{""Female"": 837, ""Male"": 1726}","{""0|Female"": 730, ""0|Male"": 1195, ""1|Female"": 107, ""1|Male"": 531}",6005,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6005/clients_10/iid/entropy_by_client.csv,measured
9,2563,0.8077029148307244,0.912196728863713,"{""0"": 1928, ""1"": 635}","{""Female"": 839, ""Male"": 1724}","{""0|Female"": 733, ""0|Male"": 1195, ""1|Female"": 106, ""1|Male"": 529}",6005,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6005/clients_10/iid/entropy_by_client.csv,measured
0,910,0.6220781882389438,0.2601453639477142,"{""0"": 769, ""1"": 141}","{""Female"": 40, ""Male"": 870}","{""0|Female"": 28, ""0|Male"": 741, ""1|Female"": 12, ""1|Male"": 129}",6005,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6005/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
1,7135,0.9964119964860004,0.9999472743977464,"{""0"": 3819, ""1"": 3316}","{""Female"": 3537, ""Male"": 3598}","{""0|Female"": 3533, ""0|Male"": 286, ""1|Female"": 4, ""1|Male"": 3312}",6005,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6005/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
2,4941,0.273314324814426,0.3727817637977043,"{""0"": 4709, ""1"": 232}","{""Female"": 355, ""Male"": 4586}","{""0|Female"": 123, ""0|Male"": 4586, ""1|Female"": 232}",6005,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6005/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
3,1176,0.9932107496600436,0.4283571888911097,"{""0"": 531, ""1"": 645}","{""Female"": 103, ""Male"": 1073}","{""0|Female"": 94, ""0|Male"": 437, ""1|Female"": 9, ""1|Male"": 636}",6005,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6005/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
4,4564,0.2149420920809311,0.8785418156116558,"{""0"": 4408, ""1"": 156}","{""Female"": 1359, ""Male"": 3205}","{""0|Female"": 1359, ""0|Male"": 3049, ""1|Male"": 156}",6005,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6005/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
5,87,0.2690553027246507,0.6084002154765848,"{""0"": 83, ""1"": 4}","{""Female"": 74, ""Male"": 13}","{""0|Female"": 73, ""0|Male"": 10, ""1|Female"": 1, ""1|Male"": 3}",6005,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6005/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
6,1723,0.8558932877236521,0.6644182110006511,"{""0"": 1240, ""1"": 483}","{""Female"": 298, ""Male"": 1425}","{""0|Female"": 3, ""0|Male"": 1237, ""1|Female"": 295, ""1|Male"": 188}",6005,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6005/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
7,919,0.3963243363181762,0.3048303480785339,"{""0"": 847, ""1"": 72}","{""Female"": 50, ""Male"": 869}","{""0|Female"": 49, ""0|Male"": 798, ""1|Female"": 1, ""1|Male"": 71}",6005,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6005/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
8,3200,0.9306743244587552,0.8027489141815065,"{""0"": 2092, ""1"": 1108}","{""Female"": 2417, ""Male"": 783}","{""0|Female"": 2080, ""0|Male"": 12, ""1|Female"": 337, ""1|Male"": 771}",6005,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6005/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
9,982,0.7764815239450067,0.4108743265737024,"{""0"": 757, ""1"": 225}","{""Female"": 81, ""Male"": 901}","{""0|Female"": 27, ""0|Male"": 730, ""1|Female"": 54, ""1|Male"": 171}",6005,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6005/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
0,2562,0.4090731390438265,0.4144916336780057,"{""0"": 2352, ""1"": 210}","{""Female"": 214, ""Male"": 2348}","{""0|Female"": 119, ""0|Male"": 2233, ""1|Female"": 95, ""1|Male"": 115}",6005,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6005/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
1,4241,0.7652920738559587,0.9411538636863808,"{""0"": 3296, ""1"": 945}","{""Female"": 2722, ""Male"": 1519}","{""0|Female"": 2471, ""0|Male"": 825, ""1|Female"": 251, ""1|Male"": 694}",6005,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6005/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
2,3387,0.7871561172819193,0.6357766853012444,"{""0"": 2590, ""1"": 797}","{""Female"": 544, ""Male"": 2843}","{""0|Female"": 415, ""0|Male"": 2175, ""1|Female"": 129, ""1|Male"": 668}",6005,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6005/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
3,4493,0.9986960248312836,0.4443179745815488,"{""0"": 2342, ""1"": 2151}","{""Female"": 415, ""Male"": 4078}","{""0|Female"": 383, ""0|Male"": 1959, ""1|Female"": 32, ""1|Male"": 2119}",6005,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6005/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
4,1629,0.8553504176559273,0.363559627248482,"{""0"": 1173, ""1"": 456}","{""Female"": 113, ""Male"": 1516}","{""0|Female"": 89, ""0|Male"": 1084, ""1|Female"": 24, ""1|Male"": 432}",6005,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6005/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
5,1025,0.9252847359792228,0.7868337087169606,"{""0"": 676, ""1"": 349}","{""Female"": 241, ""Male"": 784}","{""0|Female"": 172, ""0|Male"": 504, ""1|Female"": 69, ""1|Male"": 280}",6005,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6005/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
6,1602,0.7785984447027259,0.6247876028088132,"{""0"": 1233, ""1"": 369}","{""Female"": 250, ""Male"": 1352}","{""0|Female"": 137, ""0|Male"": 1096, ""1|Female"": 113, ""1|Male"": 256}",6005,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6005/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
7,1159,0.7586205333848206,0.8536576732793313,"{""0"": 905, ""1"": 254}","{""Female"": 323, ""Male"": 836}","{""0|Female"": 206, ""0|Male"": 699, ""1|Female"": 117, ""1|Male"": 137}",6005,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6005/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
8,1363,0.2764973399015181,0.9943075995509506,"{""0"": 1298, ""1"": 65}","{""Female"": 621, ""Male"": 742}","{""0|Female"": 605, ""0|Male"": 693, ""1|Female"": 16, ""1|Male"": 49}",6005,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6005/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
9,4176,0.697729558237598,0.8960382325345574,"{""0"": 3390, ""1"": 786}","{""Female"": 2871, ""Male"": 1305}","{""0|Female"": 2772, ""0|Male"": 618, ""1|Female"": 99, ""1|Male"": 687}",6005,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6005/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
0,2564,0.8210196929431572,0.9037526441935162,"{""0"": 1907, ""1"": 657}","{""Female"": 819, ""Male"": 1745}","{""0|Female"": 743, ""0|Male"": 1164, ""1|Female"": 76, ""1|Male"": 581}",6006,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6006/clients_10/iid/entropy_by_client.csv,measured
